amc,population,cod_uf,microregion,mesoregion,dA_soy,dA_mze,rural_91,log_y_pc_r_91,log_pop_area_91,alpha_adult_91,rural,post03,mort_total_violence_ageadj,lincome,unemployment,employment,share_manuf,share_prim,share_nontrad
500440,7669.00000000001,50,50006,5003,2.465561628341675,4.489002704620361,0.5152666568756104,5.308507919311523,0.08348895609378815,0.761271059513092,TRUE,1,12.6519569565078,0.0109716080920599,-0.0395192832582707,-0.029835019692982,-0.0196959548151604,-0.052447370149053,-0.034516772318984
500450,20864.9999999993,50,50010,5004,3.2935521602630615,5.120239734649658,0.35944050550460815,4.968643665313721,2.4893949031829834,0.7880734205245972,FALSE,1,-8.33569882355537,0.37592296302897,-0.0307671795284122,0.004008346847028,0.0333285268540582,-0.130509870284342,0.04455643691385
500460,18614.0000000008,50,50011,5004,2.9104509353637695,3.3595032691955566,0.5811926126480103,4.578838348388672,1.8480606079101563,0.7163361310958862,TRUE,1,31.9718315149503,0.329729681712521,-0.0095836213679706,-0.089085570032747,0.0768087599022011,-0.225346325212218,0.093982162451837
500470,27281,50,50011,5004,2.8127572536468506,3.0901904106140137,0.5244115591049194,4.632744312286377,2.4285166263580322,0.7946305274963379,FALSE,1,-7.28628677694629,0.48623906575637,-0.0381581065091943,0.042169148547038,0.0970907518908732,-0.145086666389752,0.037525195973761
500490,6341.00000000002,50,50004,5002,2.88765549659729,4.876210689544678,0.7969730496406555,4.824130535125732,0.4340149164199829,0.7541411519050598,TRUE,1,9.73903457696086,0.0848682002123704,-0.0091965045358734,0.104802507537716,-0.0302256443727512,-0.0378525017359329,0.055922913529398
500500,24345.9999999997,50,50009,5004,3.06724214553833,6.442025661468506,0.08647745847702026,5.017655372619629,2.172151565551758,0.8714954853057861,FALSE,1,-67.6191309775861,-0.0200646966128701,-0.0300399879804201,0.0658330452620359,-0.0295379522770117,-0.057700619662316,0.0819764279694239
500510,4010.99999999993,50,50011,5004,2.8913567066192627,3.267881155014038,0.7346346378326416,4.417705059051514,0.9501403570175171,0.6843760013580322,TRUE,1,0,1.02092930947969,-0.0505569710156888,-0.088034623638799,0.0194800980798554,-0.018505829322742,-0.01924035418391
500515,5900,50,50010,5004,3.0592689514160156,3.4467227458953857,0.4073864221572876,4.433847904205322,1.184609055519104,0.7098341584205627,TRUE,1,-2.29590131865112,0.16663643957315,-0.104746081620687,0.028602711852437,0.0156812171436004,-0.230297195468469,0.12447754105082
500520,19617,50,50001,5001,2.1939616203308105,5.448999881744385,0.07089442014694214,4.703953266143799,3.5619847774505615,0.8873655796051025,FALSE,1,-3.96179277489059,0.0943323711190098,-0.086153543320203,0.053903741497,-0.0154579708100743,0.00188866993416401,0.00636323717263199
500540,37405.0000000022,50,50010,5004,3.1986684799194336,5.23146390914917,0.2358800172805786,5.274415969848633,1.4679759740829468,0.8547905087471008,FALSE,1,-1.2616248653568,0.25137897519827,-0.0685503363444755,0.024365119902867,0.0627922350799016,-0.095942719859419,-0.032632387970055
500560,25595.0000000006,50,50002,5001,2.872307777404785,7.12841796875,0.4505385756492615,4.742074489593506,1.303633213043213,0.7776132822036743,FALSE,1,11.5438730705577,-0.49819689857682,-0.0692299442998088,-0.001942763711136,0.0117850549391735,-0.106288161892989,0.055116311561886
500568,24774.0000000001,50,50011,5004,3.015169620513916,3.3873050212860107,0.2898319959640503,4.845391750335693,3.215480089187622,0.8379247188568115,FALSE,1,34.3649635523469,0.36826041307533,0.0033754948846698,-0.0995473335348069,0.028361320352665,-0.167340849109674,0.108197821657881
500570,46423.9999999999,50,50011,5004,2.875999927520752,3.28530216217041,0.16999518871307373,5.0692901611328125,2.271068811416626,0.7951469421386719,FALSE,1,-0.666026901659389,0.22082176613223,-0.0452123081570125,0.043800925451174,0.065927491287705,-0.136707425896162,0.024347530856016
500580,14391.0000000009,50,50009,5004,2.996222972869873,6.168362140655518,0.5650953650474548,4.559017181396484,1.0360107421875,0.751602292060852,TRUE,1,-36.3799404198123,0.575060864214559,0.0277140661463252,-0.102424445864512,0.0412233570672227,-0.229300962604681,0.19059180019169
500620,45584.9999999999,50,50008,5003,2.733548641204834,3.757174015045166,0.2413041591644287,5.015034198760986,1.8325647115707397,0.8265531659126282,FALSE,1,2.50361507230942,0.0665960376827295,-0.0519034483123747,0.054493333798812,-0.061894891962901,-0.027675868235886,0.0719732368239839
500630,40192.0000000002,50,50006,5003,2.7224464416503906,4.483780860900879,0.2331867814064026,5.209203720092773,1.9406485557556152,0.7979172468185425,FALSE,1,-9.59337669327321,0.0586839075527905,-0.052873301581379,0.091155993372749,0.012384868079327,-0.057653758651835,0.032638604248982
500635,12349.9999999991,50,50011,5004,2.7680931091308594,3.0304534435272217,0.37529855966567993,4.8899383544921875,1.985311508178711,0.7611016631126404,TRUE,1,-17.9627049117146,0.394628562208251,-0.0375852381768508,-0.099479912193942,-0.0616922878755366,-0.26529298979268,0.224067212610238
500640,7967.00000000013,50,50003,5002,2.3000741004943848,3.500882863998413,0.2695406675338745,4.846059799194336,0.8235107660293579,0.7095799446105957,TRUE,1,-26.1184557985807,0.140449487555641,-0.0756693562866795,0.09106242869647,0.0022398590968018,-0.116066722122267,0.103258871528506
500660,84363.0000000033,50,50010,5004,3.314743995666504,4.4582600593566895,0.15216773748397827,5.35394287109375,2.0623364448547363,0.863770604133606,FALSE,1,11.4845483371292,0.0822089370356407,-0.0764590395777947,0.0484806030912149,0.017496314018464,0.00758223605632399,-0.0269952465624439
500690,15372,50,50001,5001,2.4044618606567383,6.24545955657959,0.5035302042961121,4.504186630249023,-0.32545822858810425,0.7693982124328613,TRUE,1,-16.3389151139822,0.299578361195491,-0.0139786432839715,0.049278203577555,0.0023142825167382,-0.049586150290342,0.014564175008663
